"Var1" "Var2" "value" "statistic"
"5364" "Salmon_align_F1" "225" 0.814566764336543 "F1"
"5365" "Salmon_quasi_F1" "225" 0.883540466808124 "F1"
"5366" "Salmon_SMEM_F1" "225" 0.893955689395569 "F1"
"5367" "Sailfish_F1" "225" 0.878805215139562 "F1"
"5368" "eXpress_F1" "225" 0.540948623688694 "F1"
"5369" "Kallisto_F1" "225" 0.892108413395132 "F1"
"5370" "RSEM_F1" "226" 0.876769250746656 "F1"
"5371" "Salmon_align_F1" "226" 0.823220664350108 "F1"
"5372" "Salmon_quasi_F1" "226" 0.88509031801379 "F1"
"5373" "Salmon_SMEM_F1" "226" 0.892104219018648 "F1"
"5374" "Sailfish_F1" "226" 0.878218438538206 "F1"
"5375" "eXpress_F1" "226" 0.555253925163912 "F1"
"5376" "Kallisto_F1" "226" 0.890080853987211 "F1"
"5377" "RSEM_F1" "227" 0.879533540173318 "F1"
"5378" "Salmon_align_F1" "227" 0.8351776354106 "F1"
"5379" "Salmon_quasi_F1" "227" 0.883458646616541 "F1"
"5380" "Salmon_SMEM_F1" "227" 0.889412019373867 "F1"
"5381" "Sailfish_F1" "227" 0.87389532730063 "F1"
"5382" "eXpress_F1" "227" 0.553789494088002 "F1"
"5383" "Kallisto_F1" "227" 0.888083322061409 "F1"
"5384" "RSEM_F1" "228" 0.881405866391007 "F1"
"5385" "Salmon_align_F1" "228" 0.833296812991503 "F1"
"5386" "Salmon_quasi_F1" "228" 0.887651848190828 "F1"
"5387" "Salmon_SMEM_F1" "228" 0.892651823978259 "F1"
"5388" "Sailfish_F1" "228" 0.883118896295148 "F1"
"5389" "eXpress_F1" "228" 0.562292609351433 "F1"
"5390" "Kallisto_F1" "228" 0.890572742474916 "F1"
"5391" "RSEM_F1" "229" 0.879027744463101 "F1"
"5392" "Salmon_align_F1" "229" 0.833770690351231 "F1"
"5393" "Salmon_quasi_F1" "229" 0.882690246516613 "F1"
"5394" "Salmon_SMEM_F1" "229" 0.887841658812441 "F1"
"5395" "Sailfish_F1" "229" 0.873450181087583 "F1"
"5396" "eXpress_F1" "229" 0.560071942446043 "F1"
"5397" "Kallisto_F1" "229" 0.886105949206862 "F1"
"5398" "RSEM_F1" "230" 0.878468949628233 "F1"
"5399" "Salmon_align_F1" "230" 0.830764671013634 "F1"
"5400" "Salmon_quasi_F1" "230" 0.884873706113203 "F1"
"5401" "Salmon_SMEM_F1" "230" 0.891611086014934 "F1"
"5402" "Sailfish_F1" "230" 0.876741581812026 "F1"
"5403" "eXpress_F1" "230" 0.557076021524263 "F1"
"5404" "Kallisto_F1" "230" 0.888694546032756 "F1"
"5405" "RSEM_F1" "231" 0.879195727986051 "F1"
"5406" "Salmon_align_F1" "231" 0.82906464501588 "F1"
"5407" "Salmon_quasi_F1" "231" 0.88349939778824 "F1"
"5408" "Salmon_SMEM_F1" "231" 0.891690861330015 "F1"
"5409" "Sailfish_F1" "231" 0.876393549085399 "F1"
"5410" "eXpress_F1" "231" 0.550989245546343 "F1"
"5411" "Kallisto_F1" "231" 0.887096774193548 "F1"
"5412" "RSEM_F1" "232" 0.870123910050482 "F1"
"5413" "Salmon_align_F1" "232" 0.814404283801874 "F1"
"5414" "Salmon_quasi_F1" "232" 0.880824190215652 "F1"
"5415" "Salmon_SMEM_F1" "232" 0.889411626334206 "F1"
"5416" "Sailfish_F1" "232" 0.87462884487878 "F1"
"5417" "eXpress_F1" "232" 0.551850224136416 "F1"
"5418" "Kallisto_F1" "232" 0.886527113120578 "F1"
"5419" "RSEM_F1" "233" 0.872137972048766 "F1"
"5420" "Salmon_align_F1" "233" 0.815889483758218 "F1"
"5421" "Salmon_quasi_F1" "233" 0.880869251143751 "F1"
"5422" "Salmon_SMEM_F1" "233" 0.889396013996653 "F1"
"5423" "Sailfish_F1" "233" 0.87660921771857 "F1"
"5424" "eXpress_F1" "233" 0.54347865007609 "F1"
"5425" "Kallisto_F1" "233" 0.888375205304459 "F1"
"5426" "RSEM_F1" "234" 0.877040203018565 "F1"
"5427" "Salmon_align_F1" "234" 0.834970629937209 "F1"
"5428" "Salmon_quasi_F1" "234" 0.878417343015805 "F1"
"5429" "Salmon_SMEM_F1" "234" 0.886286993821998 "F1"
"5430" "Sailfish_F1" "234" 0.871941380313732 "F1"
"5431" "eXpress_F1" "234" 0.557839489121074 "F1"
"5432" "Kallisto_F1" "234" 0.882097008110866 "F1"
"5433" "RSEM_F1" "235" 0.878596601967282 "F1"
"5434" "Salmon_align_F1" "235" 0.832650425885917 "F1"
"5435" "Salmon_quasi_F1" "235" 0.886671796640751 "F1"
"5436" "Salmon_SMEM_F1" "235" 0.892223082467897 "F1"
"5437" "Sailfish_F1" "235" 0.881471927561791 "F1"
"5438" "eXpress_F1" "235" 0.560632262861022 "F1"
"5439" "Kallisto_F1" "235" 0.889688824894008 "F1"
"5440" "RSEM_F1" "236" 0.875065043188677 "F1"
"5441" "Salmon_align_F1" "236" 0.824609823413038 "F1"
"5442" "Salmon_quasi_F1" "236" 0.882863056407032 "F1"
"5443" "Salmon_SMEM_F1" "236" 0.888783269961977 "F1"
"5444" "Sailfish_F1" "236" 0.874860711601752 "F1"
"5445" "eXpress_F1" "236" 0.551512190509212 "F1"
"5446" "Kallisto_F1" "236" 0.886675100147586 "F1"
"5447" "RSEM_F1" "237" 0.857977977977978 "F1"
"5448" "Salmon_align_F1" "237" 0.795868502887605 "F1"
"5449" "Salmon_quasi_F1" "237" 0.871400683260127 "F1"
"5450" "Salmon_SMEM_F1" "237" 0.877980710034886 "F1"
"5451" "Sailfish_F1" "237" 0.866604741327087 "F1"
"5452" "eXpress_F1" "237" 0.530020109164033 "F1"
"5453" "Kallisto_F1" "237" 0.874529998365212 "F1"
"5454" "RSEM_F1" "238" 0.877009692959545 "F1"
"5455" "Salmon_align_F1" "238" 0.830519622889717 "F1"
"5456" "Salmon_quasi_F1" "238" 0.881052141527002 "F1"
"5457" "Salmon_SMEM_F1" "238" 0.887571533382245 "F1"
"5458" "Sailfish_F1" "238" 0.875028821766198 "F1"
"5459" "eXpress_F1" "238" 0.54730632428212 "F1"
"5460" "Kallisto_F1" "238" 0.885073273466522 "F1"
"5461" "RSEM_F1" "239" 0.871784600417752 "F1"
"5462" "Salmon_align_F1" "239" 0.811919052424709 "F1"
"5463" "Salmon_quasi_F1" "239" 0.881274299309464 "F1"
"5464" "Salmon_SMEM_F1" "239" 0.889051565107903 "F1"
"5465" "Sailfish_F1" "239" 0.875445863536992 "F1"
"5466" "eXpress_F1" "239" 0.548391588915193 "F1"
"5467" "Kallisto_F1" "239" 0.887118505067073 "F1"
"5468" "RSEM_F1" "240" 0.881142398233198 "F1"
"5469" "Salmon_align_F1" "240" 0.832032815483628 "F1"
"5470" "Salmon_quasi_F1" "240" 0.888411583362814 "F1"
"5471" "Salmon_SMEM_F1" "240" 0.896400306356906 "F1"
"5472" "Sailfish_F1" "240" 0.882606300395653 "F1"
"5473" "eXpress_F1" "240" 0.563076732519973 "F1"
"5474" "Kallisto_F1" "240" 0.894188386965273 "F1"
"5475" "RSEM_F1" "241" 0.87419156144133 "F1"
"5476" "Salmon_align_F1" "241" 0.821432003844306 "F1"
"5477" "Salmon_quasi_F1" "241" 0.883761970259258 "F1"
"5478" "Salmon_SMEM_F1" "241" 0.890476564340111 "F1"
"5479" "Sailfish_F1" "241" 0.876843998971987 "F1"
"5480" "eXpress_F1" "241" 0.563338778386343 "F1"
"5481" "Kallisto_F1" "241" 0.889133338571541 "F1"
"5482" "RSEM_F1" "242" 0.876608880191825 "F1"
"5483" "Salmon_align_F1" "242" 0.828523977579406 "F1"
"5484" "Salmon_quasi_F1" "242" 0.884317050793739 "F1"
"5485" "Salmon_SMEM_F1" "242" 0.890083732392394 "F1"
"5486" "Sailfish_F1" "242" 0.876388430660948 "F1"
"5487" "eXpress_F1" "242" 0.559428697436941 "F1"
"5488" "Kallisto_F1" "242" 0.887765080606857 "F1"
"5489" "RSEM_F1" "243" 0.874156343442973 "F1"
"5490" "Salmon_align_F1" "243" 0.823331283915635 "F1"
"5491" "Salmon_quasi_F1" "243" 0.882537129068398 "F1"
"5492" "Salmon_SMEM_F1" "243" 0.890156670817526 "F1"
"5493" "Sailfish_F1" "243" 0.875312855517634 "F1"
"5494" "eXpress_F1" "243" 0.549546454095657 "F1"
"5495" "Kallisto_F1" "243" 0.885943635943636 "F1"
"5496" "RSEM_F1" "244" 0.876972298941727 "F1"
"5497" "Salmon_align_F1" "244" 0.823414933934241 "F1"
"5498" "Salmon_quasi_F1" "244" 0.886429658320653 "F1"
"5499" "Salmon_SMEM_F1" "244" 0.894795684498854 "F1"
"5500" "Sailfish_F1" "244" 0.880998765262725 "F1"
"5501" "eXpress_F1" "244" 0.557384244020189 "F1"
"5502" "Kallisto_F1" "244" 0.894364028333847 "F1"
"5503" "RSEM_F1" "245" 0.87829146281128 "F1"
"5504" "Salmon_align_F1" "245" 0.829968944099379 "F1"
"5505" "Salmon_quasi_F1" "245" 0.88809926991089 "F1"
"5506" "Salmon_SMEM_F1" "245" 0.895826910680754 "F1"
"5507" "Sailfish_F1" "245" 0.881643639959348 "F1"
"5508" "eXpress_F1" "245" 0.551293132105578 "F1"
"5509" "Kallisto_F1" "245" 0.892783274638046 "F1"
"5510" "RSEM_F1" "246" 0.876037385134958 "F1"
"5511" "Salmon_align_F1" "246" 0.838114754098361 "F1"
"5512" "Salmon_quasi_F1" "246" 0.879861348178882 "F1"
"5513" "Salmon_SMEM_F1" "246" 0.885842815559672 "F1"
"5514" "Sailfish_F1" "246" 0.871238283177109 "F1"
"5515" "eXpress_F1" "246" 0.560003843320629 "F1"
"5516" "Kallisto_F1" "246" 0.88247096092925 "F1"
"5517" "RSEM_F1" "247" 0.874540970128802 "F1"
"5518" "Salmon_align_F1" "247" 0.825134779580571 "F1"
"5519" "Salmon_quasi_F1" "247" 0.885713492966344 "F1"
"5520" "Salmon_SMEM_F1" "247" 0.893332213167549 "F1"
"5521" "Sailfish_F1" "247" 0.881135455422351 "F1"
"5522" "eXpress_F1" "247" 0.54995343887189 "F1"
"5523" "Kallisto_F1" "247" 0.889849414389292 "F1"
"5524" "RSEM_F1" "248" 0.871541160904332 "F1"
"5525" "Salmon_align_F1" "248" 0.819161288580455 "F1"
"5526" "Salmon_quasi_F1" "248" 0.88092741465688 "F1"
"5527" "Salmon_SMEM_F1" "248" 0.887851016331806 "F1"
"5528" "Sailfish_F1" "248" 0.877695339670763 "F1"
"5529" "eXpress_F1" "248" 0.54954511925252 "F1"
"5530" "Kallisto_F1" "248" 0.884366490000293 "F1"
"5531" "RSEM_F1" "249" 0.878907435508346 "F1"
"5532" "Salmon_align_F1" "249" 0.831522257172815 "F1"
"5533" "Salmon_quasi_F1" "249" 0.88538434145597 "F1"
"5534" "Salmon_SMEM_F1" "249" 0.89311761684643 "F1"
"5535" "Sailfish_F1" "249" 0.877929662915691 "F1"
"5536" "eXpress_F1" "249" 0.562780725229666 "F1"
"5537" "Kallisto_F1" "249" 0.890038677287979 "F1"
"5538" "RSEM_F1" "250" 0.875381730511653 "F1"
"5539" "Salmon_align_F1" "250" 0.824310726504327 "F1"
"5540" "Salmon_quasi_F1" "250" 0.88624022589053 "F1"
"5541" "Salmon_SMEM_F1" "250" 0.892829775588396 "F1"
"5542" "Sailfish_F1" "250" 0.879255633840693 "F1"
"5543" "eXpress_F1" "250" 0.554955903646176 "F1"
"5544" "Kallisto_F1" "250" 0.890431550465987 "F1"
"5545" "RSEM_F1" "251" 0.87629472693032 "F1"
"5546" "Salmon_align_F1" "251" 0.823818462897526 "F1"
"5547" "Salmon_quasi_F1" "251" 0.885341419186064 "F1"
"5548" "Salmon_SMEM_F1" "251" 0.890485169554937 "F1"
"5549" "Sailfish_F1" "251" 0.87910276412234 "F1"
"5550" "eXpress_F1" "251" 0.541568360160087 "F1"
"5551" "Kallisto_F1" "251" 0.888630051070693 "F1"
"5552" "RSEM_F1" "252" 0.869597362989433 "F1"
"5553" "Salmon_align_F1" "252" 0.807524334199184 "F1"
"5554" "Salmon_quasi_F1" "252" 0.887602629840511 "F1"
"5555" "Salmon_SMEM_F1" "252" 0.894296577946768 "F1"
"5556" "Sailfish_F1" "252" 0.879942800298433 "F1"
"5557" "eXpress_F1" "252" 0.542678721222854 "F1"
"5558" "Kallisto_F1" "252" 0.88989927694105 "F1"
"5559" "RSEM_F1" "253" 0.872564729695538 "F1"
"5560" "Salmon_align_F1" "253" 0.8263555614477 "F1"
"5561" "Salmon_quasi_F1" "253" 0.881229094619876 "F1"
"5562" "Salmon_SMEM_F1" "253" 0.888450091575091 "F1"
"5563" "Sailfish_F1" "253" 0.875756978283525 "F1"
"5564" "eXpress_F1" "253" 0.54990281992703 "F1"
"5565" "Kallisto_F1" "253" 0.88554371732983 "F1"
"5566" "RSEM_F1" "254" 0.875308675476921 "F1"
"5567" "Salmon_align_F1" "254" 0.833659995873736 "F1"
"5568" "Salmon_quasi_F1" "254" 0.877754858321572 "F1"
"5569" "Salmon_SMEM_F1" "254" 0.882507240832832 "F1"
"5570" "Sailfish_F1" "254" 0.872949050086356 "F1"
"5571" "eXpress_F1" "254" 0.557996528638731 "F1"
"5572" "Kallisto_F1" "254" 0.881631761461377 "F1"
"5573" "RSEM_F1" "255" 0.878442741768482 "F1"
"5574" "Salmon_align_F1" "255" 0.834494260767193 "F1"
"5575" "Salmon_quasi_F1" "255" 0.880076867144489 "F1"
"5576" "Salmon_SMEM_F1" "255" 0.88619563797832 "F1"
"5577" "Sailfish_F1" "255" 0.872262960873801 "F1"
"5578" "eXpress_F1" "255" 0.561221741678944 "F1"
"5579" "Kallisto_F1" "255" 0.882633513175385 "F1"
"5580" "RSEM_F1" "256" 0.866757643506286 "F1"
"5581" "Salmon_align_F1" "256" 0.814572960030474 "F1"
"5582" "Salmon_quasi_F1" "256" 0.880934816607159 "F1"
"5583" "Salmon_SMEM_F1" "256" 0.888041697691735 "F1"
"5584" "Sailfish_F1" "256" 0.87459807073955 "F1"
"5585" "eXpress_F1" "256" 0.550548764165254 "F1"
"5586" "Kallisto_F1" "256" 0.884851723216671 "F1"
"5587" "RSEM_F1" "257" 0.883345137850528 "F1"
"5588" "Salmon_align_F1" "257" 0.83840190816935 "F1"
"5589" "Salmon_quasi_F1" "257" 0.88538712049585 "F1"
"5590" "Salmon_SMEM_F1" "257" 0.8923623069383 "F1"
"5591" "Sailfish_F1" "257" 0.877207541298203 "F1"
"5592" "eXpress_F1" "257" 0.56190200988891 "F1"
"5593" "Kallisto_F1" "257" 0.889358331132823 "F1"
"5594" "RSEM_F1" "258" 0.87222457328255 "F1"
"5595" "Salmon_align_F1" "258" 0.81443732268572 "F1"
"5596" "Salmon_quasi_F1" "258" 0.884684736254615 "F1"
"5597" "Salmon_SMEM_F1" "258" 0.893121815655396 "F1"
"5598" "Sailfish_F1" "258" 0.878830044015334 "F1"
"5599" "eXpress_F1" "258" 0.552919581630533 "F1"
"5600" "Kallisto_F1" "258" 0.888824801730353 "F1"
"5601" "RSEM_F1" "259" 0.870269231824794 "F1"
"5602" "Salmon_align_F1" "259" 0.824934444530986 "F1"
"5603" "Salmon_quasi_F1" "259" 0.874872445461816 "F1"
"5604" "Salmon_SMEM_F1" "259" 0.877680325374208 "F1"
"5605" "Sailfish_F1" "259" 0.867946194225722 "F1"
"5606" "eXpress_F1" "259" 0.554113716866155 "F1"
"5607" "Kallisto_F1" "259" 0.876632720832411 "F1"
"5608" "RSEM_F1" "260" 0.871205994932341 "F1"
"5609" "Salmon_align_F1" "260" 0.821251642907694 "F1"
"5610" "Salmon_quasi_F1" "260" 0.882037314449135 "F1"
"5611" "Salmon_SMEM_F1" "260" 0.888443700430857 "F1"
"5612" "Sailfish_F1" "260" 0.874194678814999 "F1"
"5613" "eXpress_F1" "260" 0.551348513682 "F1"
"5614" "Kallisto_F1" "260" 0.887514091671478 "F1"
"5615" "RSEM_F1" "261" 0.874579708597961 "F1"
"5616" "Salmon_align_F1" "261" 0.821926044693857 "F1"
"5617" "Salmon_quasi_F1" "261" 0.882549251803208 "F1"
"5618" "Salmon_SMEM_F1" "261" 0.889274953174625 "F1"
"5619" "Sailfish_F1" "261" 0.87918330162643 "F1"
"5620" "eXpress_F1" "261" 0.5508216873706 "F1"
"5621" "Kallisto_F1" "261" 0.890093132182343 "F1"
"5622" "RSEM_F1" "262" 0.884253534756196 "F1"
"5623" "Salmon_align_F1" "262" 0.837447932540892 "F1"
"5624" "Salmon_quasi_F1" "262" 0.891764322916667 "F1"
"5625" "Salmon_SMEM_F1" "262" 0.898448403250965 "F1"
"5626" "Sailfish_F1" "262" 0.885338345864662 "F1"
"5627" "eXpress_F1" "262" 0.561224489795918 "F1"
"5628" "Kallisto_F1" "262" 0.895662368112544 "F1"
"5629" "RSEM_F1" "263" 0.874916459486192 "F1"
"5630" "Salmon_align_F1" "263" 0.828104130440261 "F1"
"5631" "Salmon_quasi_F1" "263" 0.88339393939394 "F1"
"5632" "Salmon_SMEM_F1" "263" 0.888521300539632 "F1"
"5633" "Sailfish_F1" "263" 0.874564552586092 "F1"
"5634" "eXpress_F1" "263" 0.552715343640379 "F1"
"5635" "Kallisto_F1" "263" 0.88752777928343 "F1"
"5636" "RSEM_F1" "264" 0.8795701084773 "F1"
"5637" "Salmon_align_F1" "264" 0.833637592166718 "F1"
"5638" "Salmon_quasi_F1" "264" 0.88419992446179 "F1"
"5639" "Salmon_SMEM_F1" "264" 0.892694238462911 "F1"
"5640" "Sailfish_F1" "264" 0.87789914708963 "F1"
"5641" "eXpress_F1" "264" 0.561169475338119 "F1"
"5642" "Kallisto_F1" "264" 0.887898508520929 "F1"
"5643" "RSEM_F1" "265" 0.858017780704643 "F1"
"5644" "Salmon_align_F1" "265" 0.794991033707182 "F1"
"5645" "Salmon_quasi_F1" "265" 0.873799449257841 "F1"
"5646" "Salmon_SMEM_F1" "265" 0.88088230319023 "F1"
"5647" "Sailfish_F1" "265" 0.8653954568065 "F1"
"5648" "eXpress_F1" "265" 0.531800555107183 "F1"
"5649" "Kallisto_F1" "265" 0.876868567572127 "F1"
"5650" "RSEM_F1" "266" 0.875339169610403 "F1"
"5651" "Salmon_align_F1" "266" 0.826903149625274 "F1"
"5652" "Salmon_quasi_F1" "266" 0.883883495145631 "F1"
"5653" "Salmon_SMEM_F1" "266" 0.891832575638815 "F1"
"5654" "Sailfish_F1" "266" 0.878727940609828 "F1"
"5655" "eXpress_F1" "266" 0.566590916365266 "F1"
"5656" "Kallisto_F1" "266" 0.888964240068859 "F1"
"5657" "RSEM_F1" "267" 0.878963772052726 "F1"
"5658" "Salmon_align_F1" "267" 0.834320647028592 "F1"
"5659" "Salmon_quasi_F1" "267" 0.884201438848921 "F1"
"5660" "Salmon_SMEM_F1" "267" 0.890843639319514 "F1"
"5661" "Sailfish_F1" "267" 0.879508781950593 "F1"
"5662" "eXpress_F1" "267" 0.552424910443648 "F1"
"5663" "Kallisto_F1" "267" 0.888419346435497 "F1"
"5664" "RSEM_F1" "268" 0.876043745958559 "F1"
"5665" "Salmon_align_F1" "268" 0.829508718003074 "F1"
"5666" "Salmon_quasi_F1" "268" 0.886290093670168 "F1"
"5667" "Salmon_SMEM_F1" "268" 0.891002570694087 "F1"
"5668" "Sailfish_F1" "268" 0.881805359661495 "F1"
"5669" "eXpress_F1" "268" 0.55227827155018 "F1"
"5670" "Kallisto_F1" "268" 0.890875849854311 "F1"
"5671" "RSEM_F1" "269" 0.873426190621008 "F1"
"5672" "Salmon_align_F1" "269" 0.818548616241405 "F1"
"5673" "Salmon_quasi_F1" "269" 0.882132777027856 "F1"
"5674" "Salmon_SMEM_F1" "269" 0.892915980230643 "F1"
"5675" "Sailfish_F1" "269" 0.876417474842672 "F1"
"5676" "eXpress_F1" "269" 0.543480640805751 "F1"
"5677" "Kallisto_F1" "269" 0.885388409371147 "F1"
"5678" "RSEM_F1" "270" 0.865545997421934 "F1"
"5679" "Salmon_align_F1" "270" 0.814778276525428 "F1"
"5680" "Salmon_quasi_F1" "270" 0.877757009345794 "F1"
"5681" "Salmon_SMEM_F1" "270" 0.884857619637186 "F1"
"5682" "Sailfish_F1" "270" 0.870447698081294 "F1"
"5683" "eXpress_F1" "270" 0.55345422723516 "F1"
"5684" "Kallisto_F1" "270" 0.881870716301572 "F1"
"5685" "RSEM_F1" "271" 0.869830399657589 "F1"
"5686" "Salmon_align_F1" "271" 0.823807964534898 "F1"
"5687" "Salmon_quasi_F1" "271" 0.878820606976995 "F1"
"5688" "Salmon_SMEM_F1" "271" 0.884058364807217 "F1"
"5689" "Sailfish_F1" "271" 0.871984165195528 "F1"
"5690" "eXpress_F1" "271" 0.554375051158222 "F1"
"5691" "Kallisto_F1" "271" 0.882982770802761 "F1"
"5692" "RSEM_precision" "1" 0.759912055698058 "precision"
"5693" "Salmon_align_precision" "1" 0.684449116352408 "precision"
"5694" "Salmon_quasi_precision" "1" 0.746904301767948 "precision"
"5695" "Salmon_SMEM_precision" "1" 0.755323772272925 "precision"
"5696" "Sailfish_precision" "1" 0.743872898261613 "precision"
"5697" "eXpress_precision" "1" 0.335206682636202 "precision"
"5698" "Kallisto_precision" "1" 0.751026287360461 "precision"
"5699" "RSEM_precision" "2" 0.797399783315276 "precision"
"5700" "Salmon_align_precision" "2" 0.716845878136201 "precision"
"5701" "Salmon_quasi_precision" "2" 0.803337921541638 "precision"
"5702" "Salmon_SMEM_precision" "2" 0.815397158164454 "precision"
"5703" "Sailfish_precision" "2" 0.79759872538978 "precision"
"5704" "eXpress_precision" "2" 0.356891675888356 "precision"
"5705" "Kallisto_precision" "2" 0.809355641753025 "precision"
"5706" "RSEM_precision" "3" 0.798051908766411 "precision"
"5707" "Salmon_align_precision" "3" 0.703630854287385 "precision"
"5708" "Salmon_quasi_precision" "3" 0.804719333454966 "precision"
"5709" "Salmon_SMEM_precision" "3" 0.817956809603366 "precision"
"5710" "Sailfish_precision" "3" 0.804242129573356 "precision"
"5711" "eXpress_precision" "3" 0.358760678178636 "precision"
"5712" "Kallisto_precision" "3" 0.810759416022574 "precision"
"5713" "RSEM_precision" "4" 0.81327502214349 "precision"
"5714" "Salmon_align_precision" "4" 0.731767983285245 "precision"
"5715" "Salmon_quasi_precision" "4" 0.824043960973422 "precision"
"5716" "Salmon_SMEM_precision" "4" 0.833096953537187 "precision"
"5717" "Sailfish_precision" "4" 0.814057578604189 "precision"
"5718" "eXpress_precision" "4" 0.373185851464689 "precision"
"5719" "Kallisto_precision" "4" 0.82655933348345 "precision"
"5720" "RSEM_precision" "5" 0.822081497797357 "precision"
"5721" "Salmon_align_precision" "5" 0.747028268904205 "precision"
"5722" "Salmon_quasi_precision" "5" 0.821948672858163 "precision"
"5723" "Salmon_SMEM_precision" "5" 0.829802573203194 "precision"
"5724" "Sailfish_precision" "5" 0.808909287257019 "precision"
"5725" "eXpress_precision" "5" 0.369542141391267 "precision"
"5726" "Kallisto_precision" "5" 0.823250688705234 "precision"
"5727" "RSEM_precision" "6" 0.804801121429823 "precision"
"5728" "Salmon_align_precision" "6" 0.722286132608241 "precision"
"5729" "Salmon_quasi_precision" "6" 0.814965745334278 "precision"
"5730" "Salmon_SMEM_precision" "6" 0.821830524623355 "precision"
"5731" "Sailfish_precision" "6" 0.802463397629561 "precision"
"5732" "eXpress_precision" "6" 0.362068965517241 "precision"
"5733" "Kallisto_precision" "6" 0.81682962962963 "precision"
"5734" "RSEM_precision" "7" 0.750114766641163 "precision"
"5735" "Salmon_align_precision" "7" 0.677954435955675 "precision"
"5736" "Salmon_quasi_precision" "7" 0.744730679156909 "precision"
"5737" "Salmon_SMEM_precision" "7" 0.748972446338864 "precision"
"5738" "Sailfish_precision" "7" 0.73965918474589 "precision"
"5739" "eXpress_precision" "7" 0.326016337086448 "precision"
"5740" "Kallisto_precision" "7" 0.747908745247148 "precision"
"5741" "RSEM_precision" "8" 0.786007747388191 "precision"
"5742" "Salmon_align_precision" "8" 0.711305268731798 "precision"
"5743" "Salmon_quasi_precision" "8" 0.7835960303561 "precision"
"5744" "Salmon_SMEM_precision" "8" 0.792671394799054 "precision"
"5745" "Sailfish_precision" "8" 0.776500491017272 "precision"
"5746" "eXpress_precision" "8" 0.352116935483871 "precision"
"5747" "Kallisto_precision" "8" 0.78874316297124 "precision"
"5748" "RSEM_precision" "9" 0.803328115034499 "precision"
"5749" "Salmon_align_precision" "9" 0.713119383825417 "precision"
"5750" "Salmon_quasi_precision" "9" 0.816349384098544 "precision"
"5751" "Salmon_SMEM_precision" "9" 0.827402667304587 "precision"
"5752" "Sailfish_precision" "9" 0.813188745603751 "precision"
"5753" "eXpress_precision" "9" 0.361086722022929 "precision"
"5754" "Kallisto_precision" "9" 0.822137676851742 "precision"
"5755" "RSEM_precision" "10" 0.817188007360104 "precision"
"5756" "Salmon_align_precision" "10" 0.738691752778319 "precision"
"5757" "Salmon_quasi_precision" "10" 0.824837458340163 "precision"
"5758" "Salmon_SMEM_precision" "10" 0.832809311048596 "precision"
"5759" "Sailfish_precision" "10" 0.814360299262608 "precision"
"5760" "eXpress_precision" "10" 0.375026757046022 "precision"
"5761" "Kallisto_precision" "10" 0.828400417330185 "precision"
"5762" "RSEM_precision" "11" 0.818818609513853 "precision"
"5763" "Salmon_align_precision" "11" 0.742855791067373 "precision"
"5764" "Salmon_quasi_precision" "11" 0.822136044439786 "precision"
"5765" "Salmon_SMEM_precision" "11" 0.832403422073436 "precision"
"5766" "Sailfish_precision" "11" 0.811831015047314 "precision"
"5767" "eXpress_precision" "11" 0.380176826430898 "precision"
"5768" "Kallisto_precision" "11" 0.825587522394351 "precision"
"5769" "RSEM_precision" "12" 0.765324760721853 "precision"
"5770" "Salmon_align_precision" "12" 0.691769981535215 "precision"
"5771" "Salmon_quasi_precision" "12" 0.761932437341082 "precision"
"5772" "Salmon_SMEM_precision" "12" 0.772546419098143 "precision"
"5773" "Sailfish_precision" "12" 0.757956267590387 "precision"
"5774" "eXpress_precision" "12" 0.333292856926019 "precision"
"5775" "Kallisto_precision" "12" 0.768441120398885 "precision"
"5776" "RSEM_precision" "13" 0.832147863558486 "precision"
"5777" "Salmon_align_precision" "13" 0.756602796478509 "precision"
"5778" "Salmon_quasi_precision" "13" 0.83538237132736 "precision"
"5779" "Salmon_SMEM_precision" "13" 0.843802609427609 "precision"
"5780" "Sailfish_precision" "13" 0.82381562099872 "precision"
"5781" "eXpress_precision" "13" 0.383093442997487 "precision"
"5782" "Kallisto_precision" "13" 0.842561918283641 "precision"
"5783" "RSEM_precision" "14" 0.804631696428571 "precision"
"5784" "Salmon_align_precision" "14" 0.720249066002491 "precision"
"5785" "Salmon_quasi_precision" "14" 0.817203082502267 "precision"
"5786" "Salmon_SMEM_precision" "14" 0.829010180019555 "precision"
"5787" "Sailfish_precision" "14" 0.808183141161984 "precision"
"5788" "eXpress_precision" "14" 0.373620887624182 "precision"
"5789" "Kallisto_precision" "14" 0.823109435686543 "precision"
"5790" "RSEM_precision" "15" 0.787458827916226 "precision"
"5791" "Salmon_align_precision" "15" 0.693162625987469 "precision"
"5792" "Salmon_quasi_precision" "15" 0.797720977083858 "precision"
"5793" "Salmon_SMEM_precision" "15" 0.80848894270601 "precision"
"5794" "Sailfish_precision" "15" 0.791601672178199 "precision"
"5795" "eXpress_precision" "15" 0.358810752104263 "precision"
"5796" "Kallisto_precision" "15" 0.803696176806808 "precision"
"5797" "RSEM_precision" "16" 0.827587909917029 "precision"
"5798" "Salmon_align_precision" "16" 0.755479544533957 "precision"
"5799" "Salmon_quasi_precision" "16" 0.837721708718461 "precision"
"5800" "Salmon_SMEM_precision" "16" 0.841629867523083 "precision"
"5801" "Sailfish_precision" "16" 0.827260193027378 "precision"
